0,11,05SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,11,05SRS@1,loop,propose,2,16,2,0,,
0,11,07SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,11,07SRS@1,loop,propose,2,16,2,0,,
0,12,05SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,12,05SRS@1,loop,propose,2,16,2,0,,
0,12,07SRS@1,loop,respond,30,13,2,2,REJECT_OFFER,no_offer
0,12,07SRS@1,loop,propose,2,16,2,0,,
0,13,05SRS@1,loop,respond,30,13,2,2,REJECT_OFFER,no_offer
0,13,05SRS@1,loop,propose,2,16,2,0,,
0,13,07SRS@1,loop,respond,10,13,2,2,REJECT_OFFER,no_offer
0,13,07SRS@1,loop,propose,2,16,2,0,,
1,15,05SRS@1,cb,failure,,,,,FAIL,
1,0,04SRS@1,loop,respond,1,13,3,2,ACCEPT_OFFER,partial_ok
1,,04SRS@1,cb,success,1,13,,,ACCEPTED,
1,0,05Gr@1,loop,respond,6,13,2,2,REJECT_OFFER,no_offer
1,0,05Gr@1,loop,propose,1,16,2,1,,
1,0,06Gr@1,loop,respond,3,13,2,2,REJECT_OFFER,no_offer
1,0,06Gr@1,loop,propose,1,16,2,1,,
1,0,07Ra@1,loop,respond,20,13,2,2,REJECT_OFFER,no_offer
1,0,07Ra@1,loop,propose,1,16,2,1,,
1,1,05Gr@1,loop,respond,1,13,2,1,ACCEPT_OFFER,partial_ok
1,,05Gr@1,cb,success,1,13,,,ACCEPTED,
1,1,06Gr@1,loop,respond,3,13,1,1,REJECT_OFFER,no_offer
1,1,06Gr@1,loop,propose,1,16,1,0,,
1,1,07Ra@1,loop,respond,24,13,1,1,REJECT_OFFER,no_offer
1,1,07Ra@1,loop,propose,1,16,1,0,,
1,2,06Gr@1,loop,respond,3,13,1,1,REJECT_OFFER,no_offer
1,2,06Gr@1,loop,propose,1,16,1,0,,
1,2,07Ra@1,loop,respond,18,15,1,1,REJECT_OFFER,no_offer
1,2,07Ra@1,loop,propose,1,16,1,0,,
1,3,06Gr@1,loop,respond,2,13,1,1,REJECT_OFFER,no_offer
1,3,06Gr@1,loop,propose,1,16,1,0,,
1,3,07Ra@1,loop,respond,14,16,1,1,REJECT_OFFER,no_offer
1,3,07Ra@1,loop,propose,1,16,1,0,,
1,4,06Gr@1,loop,respond,2,13,1,1,REJECT_OFFER,no_offer
1,4,06Gr@1,loop,propose,1,16,1,0,,
1,4,07Ra@1,loop,respond,27,16,1,1,REJECT_OFFER,no_offer
1,4,07Ra@1,loop,propose,1,16,1,0,,
1,5,06Gr@1,loop,respond,1,13,1,0,ACCEPT_OFFER,exact_qty
1,,06Gr@1,cb,success,1,13,,,ACCEPTED,
1,5,07Ra@1,loop,respond,10,13,0,0,END_NEGOTIATION,need_met
1,6,07Ra@1,cb,failure,,,,,FAIL,
1,15,07SRS@1,cb,failure,,,,,FAIL,
1,0,00Ma@0,loop,propose,3,13,5,2,,
1,0,01Ra@0,loop,propose,3,13,5,2,,
1,0,02SRS@0,loop,propose,3,13,5,2,,
1,0,03Ra@0,loop,propose,3,13,5,2,,
1,,04MAT@1,cb,success,3,13,,,ACCEPTED,
1,1,01Ra@0,loop,respond,18,16,2,2,REJECT_OFFER,no_offer
1,1,01Ra@0,loop,propose,1,13,2,1,,
1,1,03Ra@0,loop,respond,18,16,2,2,REJECT_OFFER,no_offer
1,1,03Ra@0,loop,propose,1,13,2,1,,
1,2,01Ra@0,loop,respond,23,15,2,2,REJECT_OFFER,no_offer
1,2,01Ra@0,loop,propose,1,13,2,1,,
1,1,02SRS@0,loop,respond,28,15,2,2,REJECT_OFFER,no_offer
1,1,02SRS@0,loop,propose,1,13,2,1,,
1,2,03Ra@0,loop,respond,6,14,2,2,REJECT_OFFER,no_offer
1,2,03Ra@0,loop,propose,1,13,2,1,,
1,3,01Ra@0,loop,respond,10,15,2,2,REJECT_OFFER,no_offer
1,3,01Ra@0,loop,propose,1,13,2,1,,
1,3,03Ra@0,loop,respond,13,15,2,2,REJECT_OFFER,no_offer
1,3,03Ra@0,loop,propose,1,13,2,1,,
1,4,01Ra@0,loop,respond,23,14,2,2,REJECT_OFFER,no_offer
1,4,01Ra@0,loop,propose,2,13,2,0,,
1,2,02SRS@0,loop,respond,6,16,2,2,REJECT_OFFER,no_offer
1,2,02SRS@0,loop,propose,1,13,2,1,,
1,4,03Ra@0,loop,respond,2,13,2,0,ACCEPT_OFFER,exact_qty
1,,04MAT@1,cb,success,2,13,,,ACCEPTED,
1,5,01Ra@0,loop,respond,25,14,0,0,END_NEGOTIATION,need_met
1,6,01Ra@0,cb,failure,,,,,FAIL,
1,0,04SRS@1,loop,respond,21,13,3,3,REJECT_OFFER,no_offer
1,0,04SRS@1,loop,propose,2,16,3,1,,
1,0,05SRS@1,loop,respond,30,14,3,3,REJECT_OFFER,no_offer
1,0,05SRS@1,loop,propose,2,16,3,1,,
1,0,06Gr@1,loop,respond,9,13,3,3,REJECT_OFFER,no_offer
1,0,06Gr@1,loop,propose,2,16,3,1,,
1,0,07SRS@1,loop,respond,4,13,3,3,REJECT_OFFER,no_offer
1,0,07SRS@1,loop,propose,2,16,3,1,,
1,1,06Gr@1,loop,respond,7,13,3,3,REJECT_OFFER,no_offer
1,1,06Gr@1,loop,propose,2,16,3,1,,
1,2,06Gr@1,loop,respond,4,13,3,3,REJECT_OFFER,no_offer
1,2,06Gr@1,loop,propose,2,16,3,1,,
1,1,07SRS@1,loop,respond,24,14,3,3,REJECT_OFFER,no_offer
1,1,07SRS@1,loop,propose,2,16,3,1,,
1,1,04SRS@1,loop,respond,30,15,3,3,REJECT_OFFER,no_offer
1,1,04SRS@1,loop,propose,2,16,3,1,,
1,1,05SRS@1,loop,respond,5,13,3,3,REJECT_OFFER,no_offer
1,1,05SRS@1,loop,propose,2,16,3,1,,
1,3,06Gr@1,loop,respond,9,13,3,3,REJECT_OFFER,no_offer
1,3,06Gr@1,loop,propose,2,16,3,1,,
1,4,06Gr@1,loop,respond,5,13,3,3,REJECT_OFFER,no_offer
1,4,06Gr@1,loop,propose,3,16,3,0,,
1,2,07SRS@1,loop,respond,2,13,3,1,ACCEPT_OFFER,partial_ok
1,,07SRS@1,cb,success,2,13,,,ACCEPTED,
1,2,04SRS@1,loop,respond,4,13,1,1,REJECT_OFFER,no_offer
1,2,04SRS@1,loop,propose,1,16,1,0,,
1,2,05SRS@1,loop,respond,30,13,1,1,REJECT_OFFER,no_offer
1,2,05SRS@1,loop,propose,1,16,1,0,,
1,5,06Gr@1,loop,respond,1,13,1,0,ACCEPT_OFFER,exact_qty
1,,06Gr@1,cb,success,1,13,,,ACCEPTED,
1,3,04SRS@1,loop,respond,30,15,0,0,END_NEGOTIATION,need_met
1,4,04SRS@1,cb,failure,,,,,FAIL,
